datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2018-11-30,sylhet,26.3,13.9,19.6,26.3,13.9,19.6,15.1,76.7,0.0,0,0.0,,,,,8.6,70.5,1017.0,1.4,4.1,194.1,17.0,7,,2018-11-30T06:19:22,2018-11-30T17:02:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-01,sylhet,25.5,11.4,19.1,25.5,11.4,19.1,14.9,78.0,0.0,0,0.0,,,,,10.6,72.5,1015.2,23.0,3.5,183.2,15.6,7,,2018-12-01T06:20:05,2018-12-01T17:02:35,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-02,sylhet,25.2,14.4,19.9,25.2,14.4,19.9,14.8,73.4,0.0,0,0.0,,,,,7.6,74.7,1013.1,23.4,4.0,183.2,15.8,7,,2018-12-02T06:20:48,2018-12-02T17:02:38,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-03,sylhet,25.1,13.1,19.2,25.1,13.1,19.2,14.4,75.4,0.0,0,0.0,,,,,7.6,90.7,1014.5,30.6,3.8,182.1,15.7,7,,2018-12-03T06:21:30,2018-12-03T17:02:43,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-04,sylhet,27.0,9.9,18.5,27.2,9.9,18.5,14.1,78.0,0.0,0,0.0,,,,,8.3,77.3,1015.1,51.2,3.8,187.4,16.1,7,,2018-12-04T06:22:12,2018-12-04T17:02:49,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-05,sylhet,26.9,13.5,19.6,27.2,13.5,19.6,15.5,78.9,0.0,0,0.0,,,,,13.8,88.1,1013.3,61.9,3.9,159.7,13.9,7,,2018-12-05T06:22:54,2018-12-05T17:02:57,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-06,sylhet,26.4,12.2,19.2,26.4,12.2,19.2,15.5,80.4,0.0,0,0.0,,,,,7.9,88.9,1012.4,77.2,3.8,123.0,10.7,4,,2018-12-06T06:23:36,2018-12-06T17:03:06,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-07,sylhet,26.9,10.6,18.7,27.1,10.6,18.7,15.1,81.0,0.0,0,0.0,,,,,10.4,87.2,1012.7,20.6,3.8,179.7,15.6,7,,2018-12-07T06:24:17,2018-12-07T17:03:16,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-08,sylhet,26.5,11.8,18.9,26.5,11.8,18.9,14.2,76.4,0.0,0,0.0,,,,,10.7,107.7,1014.2,1.0,4.0,182.2,15.6,7,,2018-12-08T06:24:57,2018-12-08T17:03:28,0.03,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-09,sylhet,26.9,12.3,18.8,26.9,12.3,18.8,13.5,73.7,0.0,0,0.0,,,,,9.4,103.9,1013.7,0.9,4.1,187.7,16.0,7,,2018-12-09T06:25:37,2018-12-09T17:03:42,0.06,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-10,sylhet,27.4,12.3,18.5,27.1,12.3,18.4,13.0,73.2,0.0,0,0.0,,,,,8.3,100.0,1013.4,0.8,4.1,189.4,16.2,7,,2018-12-10T06:26:17,2018-12-10T17:03:57,0.1,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-11,sylhet,28.9,9.9,18.8,29.1,9.9,18.9,13.4,72.8,0.0,0,0.0,,,,,9.0,136.9,1012.9,6.6,4.0,185.1,15.9,7,,2018-12-11T06:26:56,2018-12-11T17:04:13,0.13,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-12,sylhet,26.7,10.9,18.7,27.4,10.9,18.7,15.0,80.3,0.0,0,0.0,,,,,9.4,113.3,1014.8,8.3,3.5,173.9,15.1,7,,2018-12-12T06:27:34,2018-12-12T17:04:30,0.16,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2018-12-13,sylhet,26.2,9.9,18.0,26.2,9.9,18.0,13.9,78.5,0.0,0,0.0,,,,,9.7,65.8,1017.2,3.5,3.0,172.1,14.9,7,,2018-12-13T06:28:12,2018-12-13T17:04:49,0.19,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-14,sylhet,25.2,9.7,18.0,25.2,9.7,18.0,13.5,76.5,0.0,0,0.0,,,,,8.6,81.1,1017.6,9.2,2.8,167.0,14.5,6,,2018-12-14T06:28:49,2018-12-14T17:05:09,0.22,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-15,sylhet,25.3,8.4,17.8,25.3,8.4,17.8,13.6,77.8,0.0,0,0.0,,,,,8.6,67.7,1018.6,30.7,2.9,151.3,13.1,6,,2018-12-15T06:29:25,2018-12-15T17:05:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2018-12-16,sylhet,25.5,11.7,18.9,25.5,11.7,18.9,12.9,70.6,0.0,0,0.0,,,,,10.4,105.3,1018.6,49.3,3.0,132.9,11.4,5,,2018-12-16T06:30:01,2018-12-16T17:05:53,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2018-12-17,sylhet,22.8,11.9,18.4,22.8,11.9,18.4,14.3,79.1,0.2,100,4.17,rain,,,,10.1,94.2,1018.0,81.1,3.1,83.8,7.3,3,,2018-12-17T06:30:36,2018-12-17T17:06:17,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2018-12-18,sylhet,23.0,9.1,17.6,23.0,9.1,17.6,16.5,93.7,30.8,100,16.67,rain,,,,16.9,61.7,1016.4,78.0,1.7,77.8,6.7,4,,2018-12-18T06:31:10,2018-12-18T17:06:43,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2018-12-19,sylhet,24.1,9.7,17.5,24.1,9.7,17.5,15.2,87.2,0.3,100,12.5,rain,,,,13.7,258.9,1017.5,29.4,1.2,184.7,15.9,7,,2018-12-19T06:31:43,2018-12-19T17:07:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2018-12-20,sylhet,23.6,4.7,16.8,23.6,4.7,16.8,13.7,82.6,0.0,0,0.0,,,,,5.4,98.5,1017.9,22.0,2.3,165.8,14.4,6,,2018-12-20T06:32:15,2018-12-20T17:07:37,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2018-12-21,sylhet,22.8,6.7,16.3,22.8,6.7,16.3,12.8,81.0,0.0,0,0.0,,,,,8.3,168.4,1016.9,18.6,2.6,171.3,14.7,7,,2018-12-21T06:32:46,2018-12-21T17:08:05,0.45,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-22,sylhet,23.3,7.4,16.2,23.3,7.4,16.2,12.0,77.5,0.0,0,0.0,,,,,9.7,88.1,1017.5,7.8,3.1,182.2,15.6,7,,2018-12-22T06:33:16,2018-12-22T17:08:35,0.5,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-23,sylhet,23.6,7.9,16.2,23.6,7.9,16.2,10.7,71.4,0.0,0,0.0,,,,,9.4,54.5,1016.5,19.5,3.1,189.4,16.3,7,,2018-12-23T06:33:45,2018-12-23T17:09:06,0.52,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-24,sylhet,22.9,7.9,15.7,22.9,7.9,15.7,10.4,73.0,0.0,0,0.0,,,,,8.3,95.4,1015.8,11.1,3.1,187.9,16.1,7,,2018-12-24T06:34:13,2018-12-24T17:09:38,0.55,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-25,sylhet,22.7,7.4,15.1,22.7,7.4,15.1,11.5,80.3,0.0,0,0.0,,,,,9.4,121.3,1015.7,17.7,2.0,172.9,15.0,6,,2018-12-25T06:34:40,2018-12-25T17:10:11,0.59,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-26,sylhet,22.1,6.1,14.7,22.1,6.1,14.7,11.7,82.8,0.0,0,0.0,,,,,8.3,58.3,1015.1,9.8,2.1,179.0,15.5,7,,2018-12-26T06:35:06,2018-12-26T17:10:45,0.62,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-27,sylhet,22.0,5.4,14.7,22.0,5.4,14.7,10.1,75.6,0.0,0,0.0,,,,,8.3,110.7,1014.7,11.7,2.5,174.6,15.2,7,,2018-12-27T06:35:31,2018-12-27T17:11:19,0.66,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-28,sylhet,21.7,6.4,13.8,21.7,6.4,13.7,9.3,75.7,0.0,0,0.0,,,,,9.7,256.2,1015.2,17.8,1.8,158.6,13.8,6,,2018-12-28T06:35:55,2018-12-28T17:11:55,0.69,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-29,sylhet,20.8,5.1,13.0,20.8,5.1,12.9,7.9,72.6,0.0,0,0.0,,,,,10.4,184.7,1018.2,5.1,2.1,139.7,12.1,6,,2018-12-29T06:36:17,2018-12-29T17:12:31,0.75,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-30,sylhet,23.7,5.1,14.3,23.7,5.1,14.1,9.5,75.1,0.0,0,0.0,,,,,12.2,68.3,1019.1,0.0,2.8,187.8,16.0,7,,2018-12-30T06:36:38,2018-12-30T17:13:09,0.76,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2018-12-31,sylhet,24.0,8.2,15.8,24.0,7.7,15.7,9.6,68.7,0.0,0,0.0,,,,,10.4,65.4,1018.1,2.1,3.7,190.8,16.4,7,,2018-12-31T06:36:58,2018-12-31T17:13:47,0.8,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-01,sylhet,26.0,8.1,16.9,26.0,8.1,16.9,10.4,68.2,0.0,0,0.0,,,,,10.8,66.7,1018.3,0.5,4.1,187.0,16.0,7,,2019-01-01T06:37:17,2019-01-01T17:14:26,0.83,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-02,sylhet,24.2,9.4,16.2,24.2,9.4,16.2,11.0,73.8,0.0,0,0.0,,,,,9.7,62.0,1018.7,3.4,4.1,186.8,16.1,7,,2019-01-02T06:37:34,2019-01-02T17:15:05,0.87,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-03,sylhet,25.7,7.9,16.9,25.7,7.9,16.9,12.0,75.6,0.0,0,0.0,,,,,13.9,63.4,1018.4,1.6,4.3,177.3,15.4,7,,2019-01-03T06:37:50,2019-01-03T17:15:45,0.9,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-04,sylhet,22.8,7.4,15.7,22.8,7.4,15.7,10.9,74.9,0.0,0,0.0,,,,,9.0,59.4,1019.3,2.1,4.0,172.2,14.8,7,,2019-01-04T06:38:05,2019-01-04T17:16:26,0.94,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-05,sylhet,24.7,6.2,16.8,24.7,3.8,16.6,10.3,67.7,0.0,0,0.0,,,,,11.2,62.9,1017.5,7.2,4.1,187.1,16.0,7,,2019-01-05T06:38:18,2019-01-05T17:17:07,0.97,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-06,sylhet,24.8,7.4,16.4,24.8,7.4,16.4,10.4,70.3,0.0,0,0.0,,,,,10.4,71.1,1016.3,23.9,3.7,191.8,16.7,7,,2019-01-06T06:38:30,2019-01-06T17:17:49,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-07,sylhet,25.4,9.1,17.7,25.4,9.1,17.7,11.2,68.4,0.0,0,0.0,,,,,10.5,80.8,1014.1,0.2,4.1,193.7,16.9,7,,2019-01-07T06:38:40,2019-01-07T17:18:32,0.04,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-08,sylhet,24.9,8.9,17.0,24.9,8.9,17.0,10.7,68.6,0.0,0,0.0,,,,,11.5,164.7,1013.4,2.7,3.8,184.6,15.9,7,,2019-01-08T06:38:49,2019-01-08T17:19:14,0.07,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-09,sylhet,24.9,8.7,17.2,24.9,8.7,17.2,11.1,69.6,0.1,100,4.17,rain,,,,8.6,241.7,1014.8,2.5,3.9,166.6,14.4,7,,2019-01-09T06:38:57,2019-01-09T17:19:58,0.11,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-10,sylhet,24.9,10.8,17.3,24.9,10.8,17.3,12.3,74.7,0.0,0,0.0,,,,,9.0,83.8,1015.4,1.5,4.0,160.5,13.9,6,,2019-01-10T06:39:03,2019-01-10T17:20:41,0.14,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-11,sylhet,23.8,5.9,15.4,23.8,5.9,15.4,10.2,72.7,0.0,0,0.0,,,,,9.4,72.1,1017.6,4.6,3.2,174.9,15.1,7,,2019-01-11T06:39:08,2019-01-11T17:21:25,0.17,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-12,sylhet,23.9,10.1,16.2,23.9,10.1,16.2,10.0,69.6,0.0,0,0.0,,,,,9.4,64.2,1016.8,0.0,3.5,189.7,16.4,7,,2019-01-12T06:39:12,2019-01-12T17:22:09,0.2,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-13,sylhet,25.5,8.7,17.6,25.5,8.7,17.6,10.4,65.8,0.0,0,0.0,,,,,7.9,86.7,1015.8,8.4,3.7,194.1,16.7,7,,2019-01-13T06:39:14,2019-01-13T17:22:54,0.24,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-14,sylhet,26.2,7.4,16.9,26.2,6.6,16.9,11.0,71.0,0.0,0,0.0,,,,,9.4,101.9,1014.5,3.7,3.9,180.8,15.7,7,,2019-01-14T06:39:14,2019-01-14T17:23:39,0.25,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2019-01-15,sylhet,24.3,5.1,15.7,24.3,5.1,15.7,9.4,68.2,0.0,0,0.0,,,,,7.6,102.0,1017.9,7.3,2.9,166.7,14.3,6,,2019-01-15T06:39:13,2019-01-15T17:24:24,0.3,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-16,sylhet,23.8,6.2,15.8,23.8,5.3,15.7,9.1,66.5,0.0,0,0.0,,,,,10.8,96.1,1018.1,0.1,3.2,186.7,16.0,7,,2019-01-16T06:39:11,2019-01-16T17:25:09,0.34,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-17,sylhet,26.2,8.9,16.6,26.2,8.9,16.6,9.4,65.6,0.0,0,0.0,,,,,12.6,136.0,1015.6,0.0,3.2,192.1,16.5,7,,2019-01-17T06:39:07,2019-01-17T17:25:54,0.37,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-18,sylhet,24.3,7.4,15.6,24.3,7.4,15.6,10.0,72.5,0.0,0,0.0,,,,,8.6,130.2,1016.3,4.5,2.5,174.3,15.0,7,,2019-01-18T06:39:01,2019-01-18T17:26:39,0.4,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-19,sylhet,24.1,7.4,15.9,24.1,7.4,15.9,9.9,70.0,0.1,100,4.17,rain,,,,10.1,90.8,1017.3,11.7,2.4,175.4,15.2,7,,2019-01-19T06:38:54,2019-01-19T17:27:24,0.44,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2019-01-20,sylhet,24.5,6.9,15.9,24.5,6.9,15.9,10.3,71.9,0.0,0,0.0,,,,,10.1,67.8,1017.8,4.4,2.7,169.5,14.6,6,,2019-01-20T06:38:46,2019-01-20T17:28:09,0.47,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-21,sylhet,25.5,7.2,16.6,25.5,7.2,16.6,10.0,67.7,0.0,0,0.0,,,,,9.7,77.0,1018.1,6.5,3.1,187.7,16.2,7,,2019-01-21T06:38:36,2019-01-21T17:28:55,0.5,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-22,sylhet,26.2,8.4,16.8,26.2,8.4,16.8,10.9,70.5,0.0,0,0.0,,,,,10.4,60.9,1017.8,2.3,2.9,197.1,17.1,7,,2019-01-22T06:38:25,2019-01-22T17:29:40,0.54,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-23,sylhet,26.3,8.7,17.0,26.3,8.7,17.0,11.5,72.5,0.0,0,0.0,,,,,9.7,61.2,1017.5,1.8,2.9,199.5,17.2,7,,2019-01-23T06:38:12,2019-01-23T17:30:25,0.57,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-24,sylhet,27.0,10.2,17.8,27.0,10.2,17.8,10.8,65.9,0.0,0,0.0,,,,,10.1,63.4,1018.3,2.2,2.5,192.6,16.5,7,,2019-01-24T06:37:58,2019-01-24T17:31:10,0.6,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-25,sylhet,27.6,10.2,18.0,27.4,10.2,18.0,11.2,66.7,0.0,0,0.0,,,,,10.4,55.6,1018.5,7.3,2.8,188.6,16.4,7,,2019-01-25T06:37:43,2019-01-25T17:31:55,0.64,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-26,sylhet,28.3,11.4,18.5,27.7,11.4,18.4,11.2,65.3,0.0,0,0.0,,,,,11.9,68.6,1018.5,12.0,2.9,192.3,16.7,7,,2019-01-26T06:37:26,2019-01-26T17:32:40,0.67,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-27,sylhet,28.1,10.7,18.9,27.6,10.7,18.8,11.2,62.9,0.0,0,0.0,,,,,9.7,78.5,1017.9,25.0,2.7,183.2,15.9,7,,2019-01-27T06:37:07,2019-01-27T17:33:24,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-01-28,sylhet,27.2,9.4,19.1,27.1,9.4,19.1,11.6,63.9,0.0,0,0.0,,,,,8.3,85.1,1018.4,38.7,2.7,164.7,14.2,6,,2019-01-28T06:36:47,2019-01-28T17:34:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-01-29,sylhet,24.4,8.9,17.5,24.4,7.8,17.5,10.2,63.4,0.2,100,4.17,rain,,,,15.5,279.9,1016.5,46.7,2.7,135.0,11.5,5,,2019-01-29T06:36:26,2019-01-29T17:34:52,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2019-01-30,sylhet,23.2,4.4,14.6,23.2,3.2,14.5,6.0,59.1,0.0,0,0.0,,,,,12.2,280.2,1020.6,4.4,2.4,198.8,17.1,7,,2019-01-30T06:36:04,2019-01-30T17:35:36,0.81,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-01-31,sylhet,26.7,8.1,15.8,26.7,6.9,15.6,8.6,65.4,0.0,0,0.0,,,,,14.0,46.7,1018.9,2.0,2.9,212.2,18.4,8,,2019-01-31T06:35:40,2019-01-31T17:36:19,0.84,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-02-01,sylhet,28.4,9.2,17.9,27.3,9.2,17.8,8.3,56.6,0.0,0,0.0,,,,,11.9,71.2,1017.5,24.9,2.9,216.0,18.8,8,,2019-02-01T06:35:14,2019-02-01T17:37:03,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-02-02,sylhet,27.1,9.1,17.4,26.6,8.6,17.3,9.0,60.2,0.0,0,0.0,,,,,10.4,187.3,1015.9,7.1,2.9,206.0,17.9,7,,2019-02-02T06:34:48,2019-02-02T17:37:45,0.91,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-02-03,sylhet,26.7,6.4,17.3,26.7,5.5,17.2,9.4,62.7,0.0,0,0.0,,,,,8.3,55.8,1018.6,4.4,2.2,204.9,17.8,8,,2019-02-03T06:34:20,2019-02-03T17:38:28,0.94,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-02-04,sylhet,26.6,6.7,17.4,26.6,6.7,17.4,8.1,57.8,0.0,0,0.0,,,,,8.6,43.5,1019.7,4.4,2.2,205.6,17.9,8,,2019-02-04T06:33:51,2019-02-04T17:39:10,0.98,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-02-05,sylhet,27.1,7.7,17.9,26.5,7.0,17.8,8.1,55.3,0.0,0,0.0,,,,,9.4,45.5,1019.6,43.5,2.6,203.4,17.6,7,,2019-02-05T06:33:20,2019-02-05T17:39:52,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-02-06,sylhet,26.1,8.2,17.6,26.1,8.2,17.6,7.7,56.1,0.0,0,0.0,,,,,7.6,67.6,1016.8,79.4,2.4,197.8,17.0,7,,2019-02-06T06:32:48,2019-02-06T17:40:33,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-02-07,sylhet,27.5,8.1,17.4,26.8,8.1,17.3,9.3,62.3,0.0,0,0.0,,,,,9.7,75.7,1017.1,75.9,2.7,195.6,16.9,7,,2019-02-07T06:32:15,2019-02-07T17:41:14,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-02-08,sylhet,28.8,11.2,19.4,28.0,11.2,19.3,11.0,60.6,0.0,0,0.0,,,,,10.1,58.0,1016.5,84.9,2.2,183.7,15.8,7,,2019-02-08T06:31:41,2019-02-08T17:41:55,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-02-09,sylhet,28.8,8.9,19.8,28.7,7.8,19.7,13.2,67.6,7.0,100,4.17,rain,,,,17.3,287.0,1015.8,56.8,2.1,185.0,15.9,7,,2019-02-09T06:31:06,2019-02-09T17:42:35,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2019-02-10,sylhet,27.1,6.2,18.0,26.5,6.2,18.0,9.6,62.3,0.3,100,4.17,rain,,,,14.8,286.4,1019.4,8.9,2.9,223.7,19.2,8,,2019-02-10T06:30:29,2019-02-10T17:43:15,0.18,Rain,Clear conditions throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2019-02-11,sylhet,26.3,5.9,16.9,26.3,5.9,16.8,8.0,59.5,0.0,0,0.0,,,,,10.1,32.9,1019.4,7.0,3.2,232.1,20.0,8,,2019-02-11T06:29:51,2019-02-11T17:43:54,0.22,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-02-12,sylhet,27.4,8.7,18.4,26.6,8.7,18.3,8.2,53.6,0.0,0,0.0,,,,,9.4,21.5,1019.9,47.8,2.9,213.4,18.4,7,,2019-02-12T06:29:13,2019-02-12T17:44:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-02-13,sylhet,28.3,9.4,19.2,27.4,9.4,19.2,9.5,56.1,0.0,0,0.0,,,,,10.1,83.7,1019.6,25.2,2.9,218.6,18.8,8,,2019-02-13T06:28:33,2019-02-13T17:45:11,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-02-14,sylhet,30.1,10.1,20.2,28.9,10.1,20.0,10.6,57.4,0.0,0,0.0,,,,,9.0,136.2,1017.4,16.2,3.2,219.1,18.8,8,,2019-02-14T06:27:52,2019-02-14T17:45:49,0.32,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
2019-02-15,sylhet,30.1,10.4,20.5,29.0,10.4,20.4,11.6,59.3,0.0,0,0.0,,,,,10.8,137.1,1016.7,47.9,3.2,190.6,16.5,7,,2019-02-15T06:27:09,2019-02-15T17:46:27,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
2019-02-16,sylhet,29.7,11.4,19.4,29.0,11.4,19.3,12.0,64.8,0.3,100,8.33,rain,,,,12.2,239.9,1016.8,32.6,2.5,189.7,16.3,8,,2019-02-16T06:26:26,2019-02-16T17:47:04,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2019-02-17,sylhet,25.4,7.2,17.4,25.4,4.4,17.3,13.4,78.9,5.0,100,4.17,rain,,,,15.1,230.5,1014.5,41.6,2.3,156.8,13.6,7,,2019-02-17T06:25:42,2019-02-17T17:47:41,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2019-02-18,sylhet,24.7,7.7,16.9,24.7,5.6,16.7,10.5,69.1,0.0,0,0.0,,,,,11.2,215.4,1014.4,31.6,2.1,165.4,14.1,6,,2019-02-18T06:24:57,2019-02-18T17:48:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
